File Path	chrom://mascot-server/ChromeleonLocal/Raw Data/Users/Jenifer Hendel/2018/Vtag3.seq/801.smp/ACQUITY FLR ChA.channel/ACQUITY FLR ChA.chm
Channel	ACQUITY FLR ChA

Injection Information:
Data Vault	ChromeleonLocal
Injection	IgG Vtag 9
Injection Number	10
Position	
Comment	$$ 2.1 vial 2:B,2 injection 1
Processing Method	New Processing Method
Instrument Method	
Type	Unknown
Status	Finished
Injection Date	11/05/2018
Injection Time	15:31:42
Injection Volume (µL)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	65.000000
Data Points	7801
Detector	
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.2.0
Operator	Simon.Peel
Signal Quantity	Response
Signal Unit	EU
Signal Min.	-0.252554
Signal Max.	29.108578
Channel	ACQUITY FLR ChA
Driver Name	AnDI Import Plug-in
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	techCHROM

Chromatogram Data:
Time (min)	Step (s)	Value (EU)
16.741667	0.5	-0.051577
16.750000	0.5	-0.050601
16.758333	0.5	-0.047476
16.766667	0.5	-0.043179
16.775000	0.5	-0.039077
16.783333	0.5	-0.035757
16.791667	0.5	-0.033999
16.800000	0.5	-0.033999
16.808333	0.5	-0.036538
16.816667	0.5	-0.039663
16.825000	0.5	-0.042398
16.833333	0.5	-0.043374
16.841667	0.5	-0.042593
16.850000	0.5	-0.041616
16.858333	0.5	-0.039663
16.866667	0.5	-0.034781
16.875000	0.5	-0.026187
16.883333	0.5	-0.016616
16.891667	0.5	-0.010562
16.900000	0.5	-0.008804
16.908333	0.5	-0.009976
16.916667	0.5	-0.009390
16.925000	0.5	-0.005093
16.933333	0.5	0.002524
16.941667	0.5	0.007602
16.950000	0.5	0.009165
16.958333	0.5	0.010923
16.966667	0.5	0.017368
16.975000	0.5	0.031040
16.983333	0.5	0.051157
16.991667	0.5	0.076938
17.000000	0.5	0.107602
17.008333	0.5	0.143344
17.016667	0.5	0.180845
17.025000	0.5	0.219712
17.033333	0.5	0.259946
17.041667	0.5	0.303501
17.050000	0.5	0.354477
17.058333	0.5	0.412095
17.066667	0.5	0.474985
17.075000	0.5	0.539048
17.083333	0.5	0.601548
17.091667	0.5	0.659751
17.100000	0.5	0.711704
17.108333	0.5	0.753696
17.116667	0.5	0.785141
17.125000	0.5	0.807016
17.133333	0.5	0.822837
17.141667	0.5	0.833188
17.150000	0.5	0.835337
17.158333	0.5	0.824594
17.166667	0.5	0.797837
17.175000	0.5	0.756821
17.183333	0.5	0.706040
17.191667	0.5	0.651352
17.200000	0.5	0.597837
17.208333	0.5	0.545884
17.216667	0.5	0.494907
17.225000	0.5	0.442759
17.233333	0.5	0.387485
17.241667	0.5	0.330063
17.250000	0.5	0.271079
17.258333	0.5	0.214438
17.266667	0.5	0.163071
17.275000	0.5	0.120102
17.283333	0.5	0.087485
17.291667	0.5	0.064048
17.300000	0.5	0.044321
17.308333	0.5	0.025376
17.316667	0.5	0.004673
17.325000	0.5	-0.012906
17.333333	0.5	-0.025601
17.341667	0.5	-0.033413
17.350000	0.5	-0.037124
17.358333	0.5	-0.039468
17.366667	0.5	-0.041031
17.375000	0.5	-0.043765
17.383333	0.5	-0.049038
17.391667	0.5	-0.056851
17.400000	0.5	-0.065445
17.408333	0.5	-0.071109
17.416667	0.5	-0.073648
17.425000	0.5	-0.074429
17.433333	0.5	-0.072476
17.441667	0.5	-0.068179
17.450000	0.5	-0.062124
17.458333	0.5	-0.059585
17.466667	0.5	-0.062320
17.475000	0.5	-0.067788
17.483333	0.5	-0.069546
17.491667	0.5	-0.067202
17.500000	0.5	-0.063687
17.508333	0.5	-0.064859
17.516667	0.5	-0.070913
17.525000	0.5	-0.075991
17.533333	0.5	-0.075601
17.541667	0.5	-0.066812
17.550000	0.5	-0.052359
17.558333	0.5	-0.039859
17.566667	0.5	-0.032632
17.575000	0.5	-0.032046
17.583333	0.5	-0.034585
17.591667	0.5	-0.036734
17.600000	0.5	-0.037710
17.608333	0.5	-0.037710
17.616667	0.5	-0.036148
17.625000	0.5	-0.035171
17.633333	0.5	-0.037320
17.641667	0.5	-0.044741
17.650000	0.5	-0.056460
17.658333	0.5	-0.067007
17.666667	0.5	-0.070523
17.675000	0.5	-0.068765
17.683333	0.5	-0.065445
17.691667	0.5	-0.064077
17.700000	0.5	-0.067007
17.708333	0.5	-0.070523
17.716667	0.5	-0.074234
17.725000	0.5	-0.077359
17.733333	0.5	-0.079312
17.741667	0.5	-0.078726
17.750000	0.5	-0.077749
17.758333	0.5	-0.076773
17.766667	0.5	-0.077749
17.775000	0.5	-0.081265
17.783333	0.5	-0.084976
17.791667	0.5	-0.087515
17.800000	0.5	-0.087320
17.808333	0.5	-0.086148
17.816667	0.5	-0.084390
17.825000	0.5	-0.082437
17.833333	0.5	-0.080484
17.841667	0.5	-0.078921
17.850000	0.5	-0.079116
17.858333	0.5	-0.081851
17.866667	0.5	-0.085757
17.875000	0.5	-0.088882
17.883333	0.5	-0.089077
17.891667	0.5	-0.085562
17.900000	0.5	-0.080093
17.908333	0.5	-0.074234
17.916667	0.5	-0.069937
17.925000	0.5	-0.067593
17.933333	0.5	-0.066421
17.941667	0.5	-0.066031
17.950000	0.5	-0.064859
17.958333	0.5	-0.066421
17.966667	0.5	-0.068374
17.975000	0.5	-0.070132
17.983333	0.5	-0.071109
17.991667	0.5	-0.070913
18.000000	0.5	-0.072476
18.008333	0.5	-0.077359
18.016667	0.5	-0.084585
18.025000	0.5	-0.090445
18.033333	0.5	-0.092593
18.041667	0.5	-0.089273
18.050000	0.5	-0.082437
18.058333	0.5	-0.075796
18.066667	0.5	-0.072085
18.075000	0.5	-0.072476
18.083333	0.5	-0.075406
18.091667	0.5	-0.078140
18.100000	0.5	-0.079312
18.108333	0.5	-0.079702
18.116667	0.5	-0.079702
18.125000	0.5	-0.079702
18.133333	0.5	-0.077749
18.141667	0.5	-0.074234
18.150000	0.5	-0.072085
18.158333	0.5	-0.072085
18.166667	0.5	-0.074429
18.175000	0.5	-0.076382
18.183333	0.5	-0.075406
18.191667	0.5	-0.070523
18.200000	0.5	-0.061343
18.208333	0.5	-0.049429
18.216667	0.5	-0.036929
18.225000	0.5	-0.026187
18.233333	0.5	-0.017202
18.241667	0.5	-0.008023
18.250000	0.5	0.006040
18.258333	0.5	0.027915
18.266667	0.5	0.052524
18.275000	0.5	0.079087
18.283333	0.5	0.107016
18.291667	0.5	0.138852
18.300000	0.5	0.180063
18.308333	0.5	0.231235
18.316667	0.5	0.296079
18.325000	0.5	0.373032
18.333333	0.5	0.465024
18.341667	0.5	0.573423
18.350000	0.5	0.701938
18.358333	0.5	0.854868
18.366667	0.5	1.033970
18.375000	0.5	1.238462
18.383333	0.5	1.468735
18.391667	0.5	1.728891
18.400000	0.5	2.021274
18.408333	0.5	2.342368
18.416667	0.5	2.683188
18.425000	0.5	3.032993
18.433333	0.5	3.383384
18.441667	0.5	3.729477
18.450000	0.5	4.066391
18.458333	0.5	4.384751
18.466667	0.5	4.672055
18.475000	0.5	4.913657
18.483333	0.5	5.097055
18.491667	0.5	5.212094
18.500000	0.5	5.253305
18.508333	0.5	5.221665
18.516667	0.5	5.122446
18.525000	0.5	4.960727
18.533333	0.5	4.740610
18.541667	0.5	4.466782
18.550000	0.5	4.148423
18.558333	0.5	3.800376
18.566667	0.5	3.439829
18.575000	0.5	3.079282
18.583333	0.5	2.725766
18.591667	0.5	2.382212
18.600000	0.5	2.054477
18.608333	0.5	1.751352
18.616667	0.5	1.480259
18.625000	0.5	1.242563
18.633333	0.5	1.032993
18.641667	0.5	0.847446
18.650000	0.5	0.685727
18.658333	0.5	0.552134
18.666667	0.5	0.446469
18.675000	0.5	0.363852
18.683333	0.5	0.294907
18.691667	0.5	0.232407
18.700000	0.5	0.175766
18.708333	0.5	0.125962
18.716667	0.5	0.086899
18.725000	0.5	0.059751
18.733333	0.5	0.040805
18.741667	0.5	0.025766
18.750000	0.5	0.011118
18.758333	0.5	-0.002359
18.766667	0.5	-0.011538
18.775000	0.5	-0.015249
18.783333	0.5	-0.013101
18.791667	0.5	-0.008023
18.800000	0.5	-0.002749
18.808333	0.5	0.000962
18.816667	0.5	0.000571
18.825000	0.5	-0.002945
18.833333	0.5	-0.004898
18.841667	0.5	0.000766
18.850000	0.5	0.016587
18.858333	0.5	0.040610
18.866667	0.5	0.068149
18.875000	0.5	0.094712
18.883333	0.5	0.122055
18.891667	0.5	0.153696
18.900000	0.5	0.191587
18.908333	0.5	0.234360
18.916667	0.5	0.279477
18.925000	0.5	0.324594
18.933333	0.5	0.371665
18.941667	0.5	0.423227
18.950000	0.5	0.480454
18.958333	0.5	0.541977
18.966667	0.5	0.604868
18.975000	0.5	0.667563
18.983333	0.5	0.724399
18.991667	0.5	0.771860
19.000000	0.5	0.807212
19.008333	0.5	0.830454
19.016667	0.5	0.842954
19.025000	0.5	0.847837
19.033333	0.5	0.843735
19.041667	0.5	0.827720
19.050000	0.5	0.799204
19.058333	0.5	0.763266
19.066667	0.5	0.724594
19.075000	0.5	0.687485
19.083333	0.5	0.650962
19.091667	0.5	0.610923
19.100000	0.5	0.566977
19.108333	0.5	0.523813
19.116667	0.5	0.487680
19.125000	0.5	0.462485
19.133333	0.5	0.448423
19.141667	0.5	0.443540
19.150000	0.5	0.448032
19.158333	0.5	0.463071
19.166667	0.5	0.491977
19.175000	0.5	0.533970
19.183333	0.5	0.590805
19.191667	0.5	0.660923
19.200000	0.5	0.743540
19.208333	0.5	0.839634
19.216667	0.5	0.946079
19.225000	0.5	1.060727
19.233333	0.5	1.176548
19.241667	0.5	1.289243
19.250000	0.5	1.392954
19.258333	0.5	1.485923
19.266667	0.5	1.566587
19.275000	0.5	1.631235
19.283333	0.5	1.675766
19.291667	0.5	1.697641
19.300000	0.5	1.695298
19.308333	0.5	1.669321
19.316667	0.5	1.620102
19.325000	0.5	1.548618
19.333333	0.5	1.459360
19.341667	0.5	1.358579
19.350000	0.5	1.252134
19.358333	0.5	1.143149
19.366667	0.5	1.029868
19.375000	0.5	0.912485
19.383333	0.5	0.792563
19.391667	0.5	0.674009
19.400000	0.5	0.563071
19.408333	0.5	0.464243
19.416667	0.5	0.380063
19.425000	0.5	0.307798
19.433333	0.5	0.247641
19.441667	0.5	0.197055
19.450000	0.5	0.154868
19.458333	0.5	0.117173
19.466667	0.5	0.083384
19.475000	0.5	0.050766
19.483333	0.5	0.022055
19.491667	0.5	-0.003140
19.500000	0.5	-0.024624
19.508333	0.5	-0.042984
19.516667	0.5	-0.058218
19.525000	0.5	-0.069937
19.533333	0.5	-0.075210
19.541667	0.5	-0.074038
19.550000	0.5	-0.071695
19.558333	0.5	-0.070913
19.566667	0.5	-0.072476
19.575000	0.5	-0.073648
19.583333	0.5	-0.073843
19.591667	0.5	-0.073843
19.600000	0.5	-0.074820
19.608333	0.5	-0.077945
19.616667	0.5	-0.080484
19.625000	0.5	-0.082827
19.633333	0.5	-0.083999
19.641667	0.5	-0.084585
19.650000	0.5	-0.083609
19.658333	0.5	-0.082827
19.666667	0.5	-0.082632
19.675000	0.5	-0.082827
19.683333	0.5	-0.081851
19.691667	0.5	-0.078726
19.700000	0.5	-0.074820
19.708333	0.5	-0.073062
19.716667	0.5	-0.073648
19.725000	0.5	-0.076968
19.733333	0.5	-0.080288
19.741667	0.5	-0.083023
19.750000	0.5	-0.085562
19.758333	0.5	-0.087124
19.766667	0.5	-0.088491
19.775000	0.5	-0.086343
19.783333	0.5	-0.080679
19.791667	0.5	-0.070718
19.800000	0.5	-0.056851
19.808333	0.5	-0.043960
19.816667	0.5	-0.034390
19.825000	0.5	-0.028921
19.833333	0.5	-0.027749
19.841667	0.5	-0.027749
19.850000	0.5	-0.025406
19.858333	0.5	-0.020132
19.866667	0.5	-0.014859
19.875000	0.5	-0.011734
19.883333	0.5	-0.014077
19.891667	0.5	-0.020913
19.900000	0.5	-0.031460
19.908333	0.5	-0.042788
19.916667	0.5	-0.052163
19.925000	0.5	-0.057827
19.933333	0.5	-0.059195
19.941667	0.5	-0.058609
19.950000	0.5	-0.058804
19.958333	0.5	-0.059585
19.966667	0.5	-0.061148
19.975000	0.5	-0.062906
19.983333	0.5	-0.067593
19.991667	0.5	-0.073452
20.000000	0.5	-0.080093
20.008333	0.5	-0.085562
20.016667	0.5	-0.089663
20.025000	0.5	-0.092593
20.033333	0.5	-0.095718
20.041667	0.5	-0.098062
20.050000	0.5	-0.098648
20.058333	0.5	-0.095913
20.066667	0.5	-0.091421
20.075000	0.5	-0.088491
20.083333	0.5	-0.089663
20.091667	0.5	-0.095327
20.100000	0.5	-0.101577
20.108333	0.5	-0.106265
20.116667	0.5	-0.108413
20.125000	0.5	-0.108413
20.133333	0.5	-0.105288
20.141667	0.5	-0.101577
20.150000	0.5	-0.097281
20.158333	0.5	-0.093179
20.166667	0.5	-0.092593
20.175000	0.5	-0.096695
20.183333	0.5	-0.104507
20.191667	0.5	-0.112320
20.200000	0.5	-0.115835
20.208333	0.5	-0.113882
20.216667	0.5	-0.109585
20.225000	0.5	-0.105093
20.233333	0.5	-0.104116
20.241667	0.5	-0.104116
20.250000	0.5	-0.102945
20.258333	0.5	-0.098452
20.266667	0.5	-0.092984
20.275000	0.5	-0.086538
20.283333	0.5	-0.082632
20.291667	0.5	-0.082046
20.300000	0.5	-0.085562
20.308333	0.5	-0.092593
20.316667	0.5	-0.099624
20.325000	0.5	-0.103531
20.333333	0.5	-0.102359
20.341667	0.5	-0.098062
20.350000	0.5	-0.093179
20.358333	0.5	-0.090640
20.366667	0.5	-0.091226
20.375000	0.5	-0.094156
20.383333	0.5	-0.096695
20.391667	0.5	-0.098452
20.400000	0.5	-0.099624
20.408333	0.5	-0.100991
20.416667	0.5	-0.104116
20.425000	0.5	-0.108804
20.433333	0.5	-0.113296
20.441667	0.5	-0.114468
20.450000	0.5	-0.109585
20.458333	0.5	-0.097866
20.466667	0.5	-0.085562
20.475000	0.5	-0.076968
20.483333	0.5	-0.075601
20.491667	0.5	-0.080874
20.500000	0.5	-0.089273
20.508333	0.5	-0.097281
20.516667	0.5	-0.103140
20.525000	0.5	-0.107632
20.533333	0.5	-0.111148
20.541667	0.5	-0.112515
20.550000	0.5	-0.111343
20.558333	0.5	-0.106460
20.566667	0.5	-0.100601
20.575000	0.5	-0.095523
20.583333	0.5	-0.092788
20.591667	0.5	-0.092398
20.600000	0.5	-0.092398
20.608333	0.5	-0.090445
20.616667	0.5	-0.086734
20.625000	0.5	-0.082632
20.633333	0.5	-0.078921
20.641667	0.5	-0.076968
20.650000	0.5	-0.076577
20.658333	0.5	-0.077359
20.666667	0.5	-0.077945
20.675000	0.5	-0.077163
20.683333	0.5	-0.075406
20.691667	0.5	-0.073257
20.700000	0.5	-0.073452
20.708333	0.5	-0.076968
20.716667	0.5	-0.082632
20.725000	0.5	-0.086734
20.733333	0.5	-0.088101
20.741667	0.5	-0.086148
20.750000	0.5	-0.084195
20.758333	0.5	-0.082827
20.766667	0.5	-0.082437
20.775000	0.5	-0.080679
20.783333	0.5	-0.078531
20.791667	0.5	-0.077163
20.800000	0.5	-0.077163
20.808333	0.5	-0.078726
20.816667	0.5	-0.079898
20.825000	0.5	-0.080288
20.833333	0.5	-0.080874
20.841667	0.5	-0.082827
20.850000	0.5	-0.086538
20.858333	0.5	-0.090054
20.866667	0.5	-0.091226
20.875000	0.5	-0.089468
20.883333	0.5	-0.087906
20.891667	0.5	-0.088101
20.900000	0.5	-0.089859
20.908333	0.5	-0.089273
20.916667	0.5	-0.085952
20.925000	0.5	-0.080679
20.933333	0.5	-0.076577
20.941667	0.5	-0.075796
20.950000	0.5	-0.075210
20.958333	0.5	-0.074820
20.966667	0.5	-0.074429
20.975000	0.5	-0.076773
20.983333	0.5	-0.082241
20.991667	0.5	-0.089273
21.000000	0.5	-0.094546
21.008333	0.5	-0.096109
21.016667	0.5	-0.093765
21.025000	0.5	-0.090835
21.033333	0.5	-0.090640
21.041667	0.5	-0.093374
21.050000	0.5	-0.097671
21.058333	0.5	-0.099820
21.066667	0.5	-0.099429
21.075000	0.5	-0.097281
21.083333	0.5	-0.096304
21.091667	0.5	-0.098452
21.100000	0.5	-0.103531
21.108333	0.5	-0.111734
21.116667	0.5	-0.118179
21.125000	0.5	-0.122281
21.133333	0.5	-0.122085
21.141667	0.5	-0.117202
21.150000	0.5	-0.109195
21.158333	0.5	-0.101187
21.166667	0.5	-0.097671
21.175000	0.5	-0.098843
21.183333	0.5	-0.101382
21.191667	0.5	-0.101382
21.200000	0.5	-0.098648
21.208333	0.5	-0.094546
21.216667	0.5	-0.092593
21.225000	0.5	-0.093179
21.233333	0.5	-0.095718
21.241667	0.5	-0.097281
21.250000	0.5	-0.096890
21.258333	0.5	-0.094937
21.266667	0.5	-0.093374
21.275000	0.5	-0.094351
21.283333	0.5	-0.096109
21.291667	0.5	-0.098648
21.300000	0.5	-0.099820
21.308333	0.5	-0.098452
21.316667	0.5	-0.094937
21.325000	0.5	-0.088101
21.333333	0.5	-0.077749
21.341667	0.5	-0.064859
21.350000	0.5	-0.054116
21.358333	0.5	-0.047476
21.366667	0.5	-0.041616
21.375000	0.5	-0.034390
21.383333	0.5	-0.020132
21.391667	0.5	-0.000796
21.400000	0.5	0.024399
21.408333	0.5	0.054087
21.416667	0.5	0.087680
21.425000	0.5	0.122055
21.433333	0.5	0.155063
21.441667	0.5	0.188266
21.450000	0.5	0.227134
21.458333	0.5	0.274985
21.466667	0.5	0.329477
21.475000	0.5	0.385727
21.483333	0.5	0.437485
21.491667	0.5	0.483384
21.500000	0.5	0.527134
21.508333	0.5	0.571860
21.516667	0.5	0.618149
21.525000	0.5	0.662094
21.533333	0.5	0.696274
21.541667	0.5	0.717563
21.550000	0.5	0.728110
21.558333	0.5	0.729282
21.566667	0.5	0.720884
21.575000	0.5	0.705845
21.583333	0.5	0.681235
21.591667	0.5	0.649985
21.600000	0.5	0.614829
21.608333	0.5	0.576743
21.616667	0.5	0.534751
21.625000	0.5	0.487290
21.633333	0.5	0.435141
21.641667	0.5	0.379282
21.650000	0.5	0.324009
21.658333	0.5	0.270884
21.666667	0.5	0.222055
21.675000	0.5	0.177915
21.683333	0.5	0.139243
21.691667	0.5	0.108188
21.700000	0.5	0.083579
21.708333	0.5	0.065024
21.716667	0.5	0.049204
21.725000	0.5	0.036899
21.733333	0.5	0.028891
21.741667	0.5	0.025571
21.750000	0.5	0.024399
21.758333	0.5	0.020493
21.766667	0.5	0.012094
21.775000	0.5	0.002524
21.783333	0.5	-0.004702
21.791667	0.5	-0.008609
21.800000	0.5	-0.009390
21.808333	0.5	-0.007437
21.816667	0.5	-0.004898
21.825000	0.5	-0.006460
21.833333	0.5	-0.013491
21.841667	0.5	-0.025406
21.850000	0.5	-0.034781
21.858333	0.5	-0.036538
21.866667	0.5	-0.033413
21.875000	0.5	-0.029507
21.883333	0.5	-0.030288
21.891667	0.5	-0.036929
21.900000	0.5	-0.045523
21.908333	0.5	-0.053921
21.916667	0.5	-0.060366
21.925000	0.5	-0.064859
21.933333	0.5	-0.069155
21.941667	0.5	-0.071109
21.950000	0.5	-0.072671
21.958333	0.5	-0.072281
21.966667	0.5	-0.071890
21.975000	0.5	-0.072085
21.983333	0.5	-0.074234
21.991667	0.5	-0.077749
22.000000	0.5	-0.080288
22.008333	0.5	-0.081070
22.016667	0.5	-0.080679
22.025000	0.5	-0.082241
22.033333	0.5	-0.084195
22.041667	0.5	-0.087906
22.050000	0.5	-0.091031
22.058333	0.5	-0.093570
22.066667	0.5	-0.094937
22.075000	0.5	-0.096499
22.083333	0.5	-0.097671
22.091667	0.5	-0.098452
22.100000	0.5	-0.098452
22.108333	0.5	-0.098257
22.116667	0.5	-0.099234
22.125000	0.5	-0.102163
22.133333	0.5	-0.106656
22.141667	0.5	-0.108804
22.150000	0.5	-0.105288
22.158333	0.5	-0.098843
22.166667	0.5	-0.092398
22.175000	0.5	-0.088882
22.183333	0.5	-0.087515
22.191667	0.5	-0.087515
22.200000	0.5	-0.086343
22.208333	0.5	-0.084976
22.216667	0.5	-0.085171
22.225000	0.5	-0.090640
22.233333	0.5	-0.099234
22.241667	0.5	-0.108609
22.250000	0.5	-0.111929
22.258333	0.5	-0.109976
22.266667	0.5	-0.106460
22.275000	0.5	-0.105288
22.283333	0.5	-0.109390
22.291667	0.5	-0.112124
22.300000	0.5	-0.113101
22.308333	0.5	-0.112515
22.316667	0.5	-0.109585
22.325000	0.5	-0.105679
22.333333	0.5	-0.101577
22.341667	0.5	-0.099624
22.350000	0.5	-0.100796
22.358333	0.5	-0.103335
22.366667	0.5	-0.104898
22.375000	0.5	-0.101577
22.383333	0.5	-0.094351
22.391667	0.5	-0.085562
22.400000	0.5	-0.078140
22.408333	0.5	-0.072866
22.416667	0.5	-0.067984
22.425000	0.5	-0.060757
22.433333	0.5	-0.050601
22.441667	0.5	-0.035952
22.450000	0.5	-0.017007
22.458333	0.5	0.004868
22.466667	0.5	0.029673
22.475000	0.5	0.052524
22.483333	0.5	0.074204
22.491667	0.5	0.093149
22.500000	0.5	0.112876
22.508333	0.5	0.133970
22.516667	0.5	0.157798
22.525000	0.5	0.182016
22.533333	0.5	0.205063
22.541667	0.5	0.227134
22.550000	0.5	0.249399
22.558333	0.5	0.271274
22.566667	0.5	0.289243
22.575000	0.5	0.299399
22.583333	0.5	0.302134
22.591667	0.5	0.300766
22.600000	0.5	0.295688
22.608333	0.5	0.288462
22.616667	0.5	0.276548
22.625000	0.5	0.259946
22.633333	0.5	0.241782
22.641667	0.5	0.220688
22.650000	0.5	0.197641
22.658333	0.5	0.171274
22.666667	0.5	0.142173
22.675000	0.5	0.111313
22.683333	0.5	0.079673
22.691667	0.5	0.050962
22.700000	0.5	0.025962
22.708333	0.5	0.002719
22.716667	0.5	-0.018374
22.725000	0.5	-0.039663
22.733333	0.5	-0.058413
22.741667	0.5	-0.074624
22.750000	0.5	-0.086148
22.758333	0.5	-0.091812
22.766667	0.5	-0.092007
22.775000	0.5	-0.089859
22.783333	0.5	-0.089273
22.791667	0.5	-0.093765
22.800000	0.5	-0.100601
22.808333	0.5	-0.105288
22.816667	0.5	-0.106070
22.825000	0.5	-0.104312
22.833333	0.5	-0.102554
22.841667	0.5	-0.102163
22.850000	0.5	-0.104116
22.858333	0.5	-0.108999
22.866667	0.5	-0.113882
22.875000	0.5	-0.118179
22.883333	0.5	-0.120132
22.891667	0.5	-0.121695
22.900000	0.5	-0.121695
22.908333	0.5	-0.120327
22.916667	0.5	-0.115249
22.925000	0.5	-0.108413
22.933333	0.5	-0.102945
22.941667	0.5	-0.101577
22.950000	0.5	-0.104116
22.958333	0.5	-0.110952
22.966667	0.5	-0.118570
22.975000	0.5	-0.126773
22.983333	0.5	-0.133413
22.991667	0.5	-0.136343
23.000000	0.5	-0.134976
23.008333	0.5	-0.130484
23.016667	0.5	-0.126968
23.025000	0.5	-0.127749
23.033333	0.5	-0.133609
23.041667	0.5	-0.142202
23.050000	0.5	-0.149429
23.058333	0.5	-0.150991
23.066667	0.5	-0.144546
23.075000	0.5	-0.135757
23.083333	0.5	-0.128140
23.091667	0.5	-0.124038
23.100000	0.5	-0.123062
23.108333	0.5	-0.122671
23.116667	0.5	-0.123452
23.125000	0.5	-0.127945
23.133333	0.5	-0.134585
23.141667	0.5	-0.140640
23.150000	0.5	-0.139077
23.158333	0.5	-0.132827
23.166667	0.5	-0.125015
23.175000	0.5	-0.121890
23.183333	0.5	-0.122866
23.191667	0.5	-0.125406
23.200000	0.5	-0.126577
23.208333	0.5	-0.127749
23.216667	0.5	-0.130484
23.225000	0.5	-0.136148
23.233333	0.5	-0.140835
23.241667	0.5	-0.141616
23.250000	0.5	-0.139273
23.258333	0.5	-0.137124
23.266667	0.5	-0.136343
23.275000	0.5	-0.133999
23.283333	0.5	-0.128531
23.291667	0.5	-0.120913
23.300000	0.5	-0.118179
23.308333	0.5	-0.120718
23.316667	0.5	-0.125406
23.325000	0.5	-0.126382
23.333333	0.5	-0.123452
23.341667	0.5	-0.119156
23.350000	0.5	-0.115835
23.358333	0.5	-0.112320
23.366667	0.5	-0.106070
23.375000	0.5	-0.099038
23.383333	0.5	-0.094741
23.391667	0.5	-0.095718
23.400000	0.5	-0.101187
23.408333	0.5	-0.109976
23.416667	0.5	-0.117202
23.425000	0.5	-0.121304
23.433333	0.5	-0.121499
23.441667	0.5	-0.120132
23.450000	0.5	-0.118960
23.458333	0.5	-0.118765
23.466667	0.5	-0.118570
23.475000	0.5	-0.116421
23.483333	0.5	-0.113882
23.491667	0.5	-0.112710
23.500000	0.5	-0.112906
23.508333	0.5	-0.113296
23.516667	0.5	-0.112320
23.525000	0.5	-0.110952
23.533333	0.5	-0.111929
23.541667	0.5	-0.117007
23.550000	0.5	-0.124820
23.558333	0.5	-0.133413
23.566667	0.5	-0.137906
23.575000	0.5	-0.135562
23.583333	0.5	-0.130093
23.591667	0.5	-0.124820
23.600000	0.5	-0.122671
23.608333	0.5	-0.122671
23.616667	0.5	-0.121304
23.625000	0.5	-0.117593
23.633333	0.5	-0.114077
23.641667	0.5	-0.116616
23.650000	0.5	-0.123843
23.658333	0.5	-0.132046
23.666667	0.5	-0.137124
23.675000	0.5	-0.137320
23.683333	0.5	-0.136538
23.691667	0.5	-0.137320
23.700000	0.5	-0.138491
23.708333	0.5	-0.137515
23.716667	0.5	-0.133413
23.725000	0.5	-0.128921
23.733333	0.5	-0.127749
23.741667	0.5	-0.130484
23.750000	0.5	-0.135366
23.758333	0.5	-0.139468
23.766667	0.5	-0.140835
23.775000	0.5	-0.139077
23.783333	0.5	-0.133023
23.791667	0.5	-0.125796
23.800000	0.5	-0.120718
23.808333	0.5	-0.121304
23.816667	0.5	-0.127945
23.825000	0.5	-0.136734
23.833333	0.5	-0.143765
23.841667	0.5	-0.144741
23.850000	0.5	-0.141031
23.858333	0.5	-0.134585
23.866667	0.5	-0.129312
23.875000	0.5	-0.125406
23.883333	0.5	-0.121890
23.891667	0.5	-0.120327
23.900000	0.5	-0.119741
23.908333	0.5	-0.120718
23.916667	0.5	-0.122085
23.925000	0.5	-0.123257
23.933333	0.5	-0.124624
23.941667	0.5	-0.124624
23.950000	0.5	-0.122671
23.958333	0.5	-0.116030
23.966667	0.5	-0.108804
23.975000	0.5	-0.104312
23.983333	0.5	-0.107827
23.991667	0.5	-0.115249
24.000000	0.5	-0.121499
24.008333	0.5	-0.126187
24.016667	0.5	-0.129702
24.025000	0.5	-0.133804
24.033333	0.5	-0.136538
24.041667	0.5	-0.138296
24.050000	0.5	-0.137515
24.058333	0.5	-0.136148
24.066667	0.5	-0.134976
24.075000	0.5	-0.134390
24.083333	0.5	-0.133999
24.091667	0.5	-0.133413
24.100000	0.5	-0.132632
24.108333	0.5	-0.131265
24.116667	0.5	-0.131070
24.125000	0.5	-0.133999
24.133333	0.5	-0.138491
24.141667	0.5	-0.141226
24.150000	0.5	-0.139273
24.158333	0.5	-0.133609
24.166667	0.5	-0.129507
24.175000	0.5	-0.128531
24.183333	0.5	-0.131460
24.191667	0.5	-0.134585
24.200000	0.5	-0.137124
24.208333	0.5	-0.137320
24.216667	0.5	-0.136929
24.225000	0.5	-0.134976
24.233333	0.5	-0.133023
24.241667	0.5	-0.130874
24.250000	0.5	-0.129507
24.258333	0.5	-0.128726
24.266667	0.5	-0.127945
24.275000	0.5	-0.125210
24.283333	0.5	-0.120913
24.291667	0.5	-0.119156
24.300000	0.5	-0.122281
24.308333	0.5	-0.128921
24.316667	0.5	-0.135366
24.325000	0.5	-0.139859
24.333333	0.5	-0.143765
