File Path	chrom://mascot-server/ChromeleonLocal/Raw Data/Users/Jenifer Hendel/2018/Vtag3.seq/486.smp/ACQUITY FLR ChA.channel/ACQUITY FLR ChA.chm
Channel	ACQUITY FLR ChA

Injection Information:
Data Vault	ChromeleonLocal
Injection	IgG Vtag 6
Injection Number	7
Position	
Comment	$$ 2.1 vial 2:A,7 injection 1
Processing Method	New Processing Method
Instrument Method	
Type	Unknown
Status	Finished
Injection Date	11/05/2018
Injection Time	12:12:38
Injection Volume (µL)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	65.000000
Data Points	7801
Detector	
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.2.0
Operator	Simon.Peel
Signal Quantity	Response
Signal Unit	EU
Signal Min.	-0.261689
Signal Max.	27.112921
Channel	ACQUITY FLR ChA
Driver Name	AnDI Import Plug-in
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	techCHROM

Chromatogram Data:
Time (min)	Step (s)	Value (EU)
16.908333	0.5	-0.034346
16.916667	0.5	-0.030049
16.925000	0.5	-0.028486
16.933333	0.5	-0.028682
16.941667	0.5	-0.027119
16.950000	0.5	-0.022236
16.958333	0.5	-0.015205
16.966667	0.5	-0.008174
16.975000	0.5	-0.001533
16.983333	0.5	0.004717
16.991667	0.5	0.013115
17.000000	0.5	0.025811
17.008333	0.5	0.042412
17.016667	0.5	0.065068
17.025000	0.5	0.089873
17.033333	0.5	0.116045
17.041667	0.5	0.142803
17.050000	0.5	0.173272
17.058333	0.5	0.210967
17.066667	0.5	0.258623
17.075000	0.5	0.314873
17.083333	0.5	0.377568
17.091667	0.5	0.441826
17.100000	0.5	0.506670
17.108333	0.5	0.568779
17.116667	0.5	0.627568
17.125000	0.5	0.678350
17.133333	0.5	0.718193
17.141667	0.5	0.746123
17.150000	0.5	0.765850
17.158333	0.5	0.780693
17.166667	0.5	0.791436
17.175000	0.5	0.794170
17.183333	0.5	0.784014
17.191667	0.5	0.755108
17.200000	0.5	0.709795
17.208333	0.5	0.654131
17.216667	0.5	0.595928
17.225000	0.5	0.538701
17.233333	0.5	0.483428
17.241667	0.5	0.428936
17.250000	0.5	0.373076
17.258333	0.5	0.316045
17.266667	0.5	0.259990
17.275000	0.5	0.207842
17.283333	0.5	0.163311
17.291667	0.5	0.126006
17.300000	0.5	0.093389
17.308333	0.5	0.063701
17.316667	0.5	0.038311
17.325000	0.5	0.019756
17.333333	0.5	0.007256
17.341667	0.5	-0.001338
17.350000	0.5	-0.009736
17.358333	0.5	-0.018721
17.366667	0.5	-0.027900
17.375000	0.5	-0.036103
17.383333	0.5	-0.042939
17.391667	0.5	-0.049580
17.400000	0.5	-0.055244
17.408333	0.5	-0.060518
17.416667	0.5	-0.063838
17.425000	0.5	-0.065400
17.433333	0.5	-0.066572
17.441667	0.5	-0.067939
17.450000	0.5	-0.071260
17.458333	0.5	-0.073603
17.466667	0.5	-0.074971
17.475000	0.5	-0.073408
17.483333	0.5	-0.070674
17.491667	0.5	-0.066377
17.500000	0.5	-0.063057
17.508333	0.5	-0.058760
17.516667	0.5	-0.054072
17.525000	0.5	-0.050361
17.533333	0.5	-0.048213
17.541667	0.5	-0.048799
17.550000	0.5	-0.050752
17.558333	0.5	-0.053096
17.566667	0.5	-0.054853
17.575000	0.5	-0.056025
17.583333	0.5	-0.057978
17.591667	0.5	-0.059736
17.600000	0.5	-0.061494
17.608333	0.5	-0.063252
17.616667	0.5	-0.065010
17.625000	0.5	-0.066377
17.633333	0.5	-0.068525
17.641667	0.5	-0.068525
17.650000	0.5	-0.068525
17.658333	0.5	-0.069893
17.666667	0.5	-0.075752
17.675000	0.5	-0.084541
17.683333	0.5	-0.091963
17.691667	0.5	-0.093721
17.700000	0.5	-0.089424
17.708333	0.5	-0.083174
17.716667	0.5	-0.079463
17.725000	0.5	-0.081221
17.733333	0.5	-0.086103
17.741667	0.5	-0.089619
17.750000	0.5	-0.088643
17.758333	0.5	-0.083564
17.766667	0.5	-0.078486
17.775000	0.5	-0.076728
17.783333	0.5	-0.079268
17.791667	0.5	-0.084150
17.800000	0.5	-0.087275
17.808333	0.5	-0.087080
17.816667	0.5	-0.083760
17.825000	0.5	-0.079268
17.833333	0.5	-0.075166
17.841667	0.5	-0.072627
17.850000	0.5	-0.072627
17.858333	0.5	-0.073994
17.866667	0.5	-0.074385
17.875000	0.5	-0.073408
17.883333	0.5	-0.072432
17.891667	0.5	-0.072627
17.900000	0.5	-0.075752
17.908333	0.5	-0.081025
17.916667	0.5	-0.083564
17.925000	0.5	-0.082783
17.933333	0.5	-0.079268
17.941667	0.5	-0.076728
17.950000	0.5	-0.077510
17.958333	0.5	-0.079853
17.966667	0.5	-0.081025
17.975000	0.5	-0.079658
17.983333	0.5	-0.076143
17.991667	0.5	-0.071455
18.000000	0.5	-0.064033
18.008333	0.5	-0.056807
18.016667	0.5	-0.050947
18.025000	0.5	-0.049971
18.033333	0.5	-0.053877
18.041667	0.5	-0.058760
18.050000	0.5	-0.062471
18.058333	0.5	-0.064619
18.066667	0.5	-0.068135
18.075000	0.5	-0.073603
18.083333	0.5	-0.080244
18.091667	0.5	-0.085713
18.100000	0.5	-0.087861
18.108333	0.5	-0.085322
18.116667	0.5	-0.079463
18.125000	0.5	-0.070478
18.133333	0.5	-0.063447
18.141667	0.5	-0.062080
18.150000	0.5	-0.066767
18.158333	0.5	-0.073994
18.166667	0.5	-0.078682
18.175000	0.5	-0.078682
18.183333	0.5	-0.074971
18.191667	0.5	-0.070478
18.200000	0.5	-0.066182
18.208333	0.5	-0.064619
18.216667	0.5	-0.065010
18.225000	0.5	-0.066377
18.233333	0.5	-0.065400
18.241667	0.5	-0.062666
18.250000	0.5	-0.057978
18.258333	0.5	-0.052510
18.266667	0.5	-0.045088
18.275000	0.5	-0.031416
18.283333	0.5	-0.008369
18.291667	0.5	0.020928
18.300000	0.5	0.049639
18.308333	0.5	0.077764
18.316667	0.5	0.107061
18.325000	0.5	0.143975
18.333333	0.5	0.191436
18.341667	0.5	0.249639
18.350000	0.5	0.317803
18.358333	0.5	0.396709
18.366667	0.5	0.487529
18.375000	0.5	0.592412
18.383333	0.5	0.715850
18.391667	0.5	0.861553
18.400000	0.5	1.035772
18.408333	0.5	1.239092
18.416667	0.5	1.469951
18.425000	0.5	1.722881
18.433333	0.5	1.994756
18.441667	0.5	2.284795
18.450000	0.5	2.592607
18.458333	0.5	2.914287
18.466667	0.5	3.239092
18.475000	0.5	3.554717
18.483333	0.5	3.851397
18.491667	0.5	4.122100
18.500000	0.5	4.361553
18.508333	0.5	4.560771
18.516667	0.5	4.710772
18.525000	0.5	4.800615
18.533333	0.5	4.823662
18.541667	0.5	4.779131
18.550000	0.5	4.675029
18.558333	0.5	4.519756
18.566667	0.5	4.318779
18.575000	0.5	4.074053
18.583333	0.5	3.788897
18.591667	0.5	3.470342
18.600000	0.5	3.132451
18.608333	0.5	2.791045
18.616667	0.5	2.459990
18.625000	0.5	2.147490
18.633333	0.5	1.857647
18.641667	0.5	1.591436
18.650000	0.5	1.348076
18.658333	0.5	1.128740
18.666667	0.5	0.934014
18.675000	0.5	0.762725
18.683333	0.5	0.616045
18.691667	0.5	0.492412
18.700000	0.5	0.392803
18.708333	0.5	0.313701
18.716667	0.5	0.251592
18.725000	0.5	0.198858
18.733333	0.5	0.150420
18.741667	0.5	0.107061
18.750000	0.5	0.070928
18.758333	0.5	0.044365
18.766667	0.5	0.027373
18.775000	0.5	0.014287
18.783333	0.5	0.002568
18.791667	0.5	-0.010322
18.800000	0.5	-0.022236
18.808333	0.5	-0.030830
18.816667	0.5	-0.031611
18.825000	0.5	-0.024971
18.833333	0.5	-0.016768
18.841667	0.5	-0.011103
18.850000	0.5	-0.009932
18.858333	0.5	-0.010713
18.866667	0.5	-0.008955
18.875000	0.5	-0.000361
18.883333	0.5	0.016631
18.891667	0.5	0.038311
18.900000	0.5	0.062725
18.908333	0.5	0.086748
18.916667	0.5	0.112920
18.925000	0.5	0.139482
18.933333	0.5	0.168975
18.941667	0.5	0.204131
18.950000	0.5	0.247295
18.958333	0.5	0.300615
18.966667	0.5	0.361943
18.975000	0.5	0.425029
18.983333	0.5	0.485381
18.991667	0.5	0.542022
19.000000	0.5	0.594951
19.008333	0.5	0.643193
19.016667	0.5	0.683623
19.025000	0.5	0.713311
19.033333	0.5	0.736943
19.041667	0.5	0.757256
19.050000	0.5	0.778350
19.058333	0.5	0.794170
19.066667	0.5	0.798272
19.075000	0.5	0.783818
19.083333	0.5	0.750615
19.091667	0.5	0.705303
19.100000	0.5	0.655889
19.108333	0.5	0.607451
19.116667	0.5	0.561943
19.125000	0.5	0.519170
19.133333	0.5	0.479326
19.141667	0.5	0.443193
19.150000	0.5	0.413115
19.158333	0.5	0.392217
19.166667	0.5	0.382256
19.175000	0.5	0.384990
19.183333	0.5	0.400615
19.191667	0.5	0.426592
19.200000	0.5	0.463701
19.208333	0.5	0.513115
19.216667	0.5	0.575225
19.225000	0.5	0.649248
19.233333	0.5	0.734990
19.241667	0.5	0.829326
19.250000	0.5	0.930303
19.258333	0.5	1.036358
19.266667	0.5	1.143193
19.275000	0.5	1.244365
19.283333	0.5	1.336553
19.291667	0.5	1.415850
19.300000	0.5	1.480108
19.308333	0.5	1.528936
19.316667	0.5	1.562725
19.325000	0.5	1.577959
19.333333	0.5	1.571709
19.341667	0.5	1.540459
19.350000	0.5	1.485772
19.358333	0.5	1.411553
19.366667	0.5	1.321318
19.375000	0.5	1.218193
19.383333	0.5	1.107061
19.391667	0.5	0.991826
19.400000	0.5	0.877568
19.408333	0.5	0.768389
19.416667	0.5	0.665654
19.425000	0.5	0.570928
19.433333	0.5	0.483428
19.441667	0.5	0.402178
19.450000	0.5	0.326787
19.458333	0.5	0.259600
19.466667	0.5	0.202568
19.475000	0.5	0.155693
19.483333	0.5	0.116436
19.491667	0.5	0.080889
19.500000	0.5	0.047686
19.508333	0.5	0.018389
19.516667	0.5	-0.004072
19.525000	0.5	-0.017744
19.533333	0.5	-0.025752
19.541667	0.5	-0.031221
19.550000	0.5	-0.036689
19.558333	0.5	-0.045088
19.566667	0.5	-0.054268
19.575000	0.5	-0.061494
19.583333	0.5	-0.066767
19.591667	0.5	-0.070088
19.600000	0.5	-0.071260
19.608333	0.5	-0.070674
19.616667	0.5	-0.070283
19.625000	0.5	-0.069111
19.633333	0.5	-0.068525
19.641667	0.5	-0.066572
19.650000	0.5	-0.066572
19.658333	0.5	-0.068721
19.666667	0.5	-0.073213
19.675000	0.5	-0.079853
19.683333	0.5	-0.084932
19.691667	0.5	-0.085908
19.700000	0.5	-0.083174
19.708333	0.5	-0.078486
19.716667	0.5	-0.075166
19.725000	0.5	-0.075166
19.733333	0.5	-0.075361
19.741667	0.5	-0.073799
19.750000	0.5	-0.071455
19.758333	0.5	-0.070283
19.766667	0.5	-0.071846
19.775000	0.5	-0.074971
19.783333	0.5	-0.075752
19.791667	0.5	-0.071260
19.800000	0.5	-0.064033
19.808333	0.5	-0.059150
19.816667	0.5	-0.058760
19.825000	0.5	-0.062666
19.833333	0.5	-0.066963
19.841667	0.5	-0.069111
19.850000	0.5	-0.066767
19.858333	0.5	-0.062080
19.866667	0.5	-0.058174
19.875000	0.5	-0.055439
19.883333	0.5	-0.052900
19.891667	0.5	-0.050557
19.900000	0.5	-0.046846
19.908333	0.5	-0.042158
19.916667	0.5	-0.036299
19.925000	0.5	-0.030830
19.933333	0.5	-0.024775
19.941667	0.5	-0.020478
19.950000	0.5	-0.018721
19.958333	0.5	-0.019307
19.966667	0.5	-0.023603
19.975000	0.5	-0.032978
19.983333	0.5	-0.044697
19.991667	0.5	-0.057002
20.000000	0.5	-0.068525
20.008333	0.5	-0.075557
20.016667	0.5	-0.078486
20.025000	0.5	-0.078682
20.033333	0.5	-0.077119
20.041667	0.5	-0.075557
20.050000	0.5	-0.075361
20.058333	0.5	-0.075947
20.066667	0.5	-0.078096
20.075000	0.5	-0.079853
20.083333	0.5	-0.081611
20.091667	0.5	-0.083369
20.100000	0.5	-0.086494
20.108333	0.5	-0.092158
20.116667	0.5	-0.098994
20.125000	0.5	-0.103682
20.133333	0.5	-0.105439
20.141667	0.5	-0.101338
20.150000	0.5	-0.091768
20.158333	0.5	-0.080830
20.166667	0.5	-0.072432
20.175000	0.5	-0.070283
20.183333	0.5	-0.075557
20.191667	0.5	-0.083955
20.200000	0.5	-0.091572
20.208333	0.5	-0.095478
20.216667	0.5	-0.095674
20.225000	0.5	-0.093916
20.233333	0.5	-0.090596
20.241667	0.5	-0.088057
20.250000	0.5	-0.087080
20.258333	0.5	-0.088252
20.266667	0.5	-0.092744
20.275000	0.5	-0.100361
20.283333	0.5	-0.108564
20.291667	0.5	-0.114424
20.300000	0.5	-0.114228
20.308333	0.5	-0.108760
20.316667	0.5	-0.101338
20.325000	0.5	-0.094893
20.333333	0.5	-0.090010
20.341667	0.5	-0.086689
20.350000	0.5	-0.084150
20.358333	0.5	-0.082392
20.366667	0.5	-0.081611
20.375000	0.5	-0.082588
20.383333	0.5	-0.084541
20.391667	0.5	-0.085908
20.400000	0.5	-0.086103
20.408333	0.5	-0.086494
20.416667	0.5	-0.089619
20.425000	0.5	-0.096064
20.433333	0.5	-0.103682
20.441667	0.5	-0.109736
20.450000	0.5	-0.111494
20.458333	0.5	-0.109736
20.466667	0.5	-0.107978
20.475000	0.5	-0.107588
20.483333	0.5	-0.107588
20.491667	0.5	-0.107197
20.500000	0.5	-0.105635
20.508333	0.5	-0.104072
20.516667	0.5	-0.103096
20.525000	0.5	-0.101533
20.533333	0.5	-0.098408
20.541667	0.5	-0.095088
20.550000	0.5	-0.092158
20.558333	0.5	-0.090596
20.566667	0.5	-0.090010
20.575000	0.5	-0.089814
20.583333	0.5	-0.090205
20.591667	0.5	-0.093330
20.600000	0.5	-0.098603
20.608333	0.5	-0.104072
20.616667	0.5	-0.105439
20.625000	0.5	-0.102705
20.633333	0.5	-0.099580
20.641667	0.5	-0.100166
20.650000	0.5	-0.104853
20.658333	0.5	-0.111299
20.666667	0.5	-0.115205
20.675000	0.5	-0.115400
20.683333	0.5	-0.114228
20.691667	0.5	-0.113057
20.700000	0.5	-0.111494
20.708333	0.5	-0.107783
20.716667	0.5	-0.103486
20.725000	0.5	-0.098603
20.733333	0.5	-0.093330
20.741667	0.5	-0.089424
20.750000	0.5	-0.085518
20.758333	0.5	-0.082588
20.766667	0.5	-0.081416
20.775000	0.5	-0.082783
20.783333	0.5	-0.087471
20.791667	0.5	-0.093525
20.800000	0.5	-0.100557
20.808333	0.5	-0.104463
20.816667	0.5	-0.103486
20.825000	0.5	-0.099189
20.833333	0.5	-0.095674
20.841667	0.5	-0.095869
20.850000	0.5	-0.098994
20.858333	0.5	-0.102119
20.866667	0.5	-0.102314
20.875000	0.5	-0.099775
20.883333	0.5	-0.096064
20.891667	0.5	-0.092549
20.900000	0.5	-0.090010
20.908333	0.5	-0.088643
20.916667	0.5	-0.086299
20.925000	0.5	-0.083174
20.933333	0.5	-0.078877
20.941667	0.5	-0.076533
20.950000	0.5	-0.076924
20.958333	0.5	-0.078682
20.966667	0.5	-0.081611
20.975000	0.5	-0.084346
20.983333	0.5	-0.086494
20.991667	0.5	-0.088057
21.000000	0.5	-0.089033
21.008333	0.5	-0.090791
21.016667	0.5	-0.093916
21.025000	0.5	-0.098799
21.033333	0.5	-0.102510
21.041667	0.5	-0.102705
21.050000	0.5	-0.098408
21.058333	0.5	-0.090986
21.066667	0.5	-0.084736
21.075000	0.5	-0.082783
21.083333	0.5	-0.085127
21.091667	0.5	-0.089814
21.100000	0.5	-0.093916
21.108333	0.5	-0.096650
21.116667	0.5	-0.097627
21.125000	0.5	-0.097041
21.133333	0.5	-0.098213
21.141667	0.5	-0.101728
21.150000	0.5	-0.105830
21.158333	0.5	-0.107978
21.166667	0.5	-0.105635
21.175000	0.5	-0.100361
21.183333	0.5	-0.097822
21.191667	0.5	-0.100752
21.200000	0.5	-0.107002
21.208333	0.5	-0.112666
21.216667	0.5	-0.113642
21.225000	0.5	-0.109932
21.233333	0.5	-0.102314
21.241667	0.5	-0.096455
21.250000	0.5	-0.094893
21.258333	0.5	-0.099189
21.266667	0.5	-0.104658
21.275000	0.5	-0.106025
21.283333	0.5	-0.099580
21.291667	0.5	-0.089033
21.300000	0.5	-0.081611
21.308333	0.5	-0.080439
21.316667	0.5	-0.082197
21.325000	0.5	-0.082588
21.333333	0.5	-0.078877
21.341667	0.5	-0.072822
21.350000	0.5	-0.065986
21.358333	0.5	-0.061299
21.366667	0.5	-0.058760
21.375000	0.5	-0.057978
21.383333	0.5	-0.059346
21.391667	0.5	-0.060518
21.400000	0.5	-0.059541
21.408333	0.5	-0.054658
21.416667	0.5	-0.045869
21.425000	0.5	-0.034541
21.433333	0.5	-0.019111
21.441667	0.5	0.000420
21.450000	0.5	0.025420
21.458333	0.5	0.056084
21.466667	0.5	0.091045
21.475000	0.5	0.129131
21.483333	0.5	0.171904
21.491667	0.5	0.219561
21.500000	0.5	0.271514
21.508333	0.5	0.324053
21.516667	0.5	0.374834
21.525000	0.5	0.422100
21.533333	0.5	0.467607
21.541667	0.5	0.511357
21.550000	0.5	0.554912
21.558333	0.5	0.598076
21.566667	0.5	0.638701
21.575000	0.5	0.673467
21.583333	0.5	0.695732
21.591667	0.5	0.702764
21.600000	0.5	0.694951
21.608333	0.5	0.675615
21.616667	0.5	0.648857
21.625000	0.5	0.615264
21.633333	0.5	0.577764
21.641667	0.5	0.536553
21.650000	0.5	0.493779
21.658333	0.5	0.451397
21.666667	0.5	0.408818
21.675000	0.5	0.365264
21.683333	0.5	0.320928
21.691667	0.5	0.275225
21.700000	0.5	0.231279
21.708333	0.5	0.191436
21.716667	0.5	0.158037
21.725000	0.5	0.130498
21.733333	0.5	0.109209
21.741667	0.5	0.090459
21.750000	0.5	0.073272
21.758333	0.5	0.056084
21.766667	0.5	0.039873
21.775000	0.5	0.025420
21.783333	0.5	0.011748
21.791667	0.5	0.000029
21.800000	0.5	-0.009150
21.808333	0.5	-0.015596
21.816667	0.5	-0.018721
21.825000	0.5	-0.019697
21.833333	0.5	-0.019697
21.841667	0.5	-0.018330
21.850000	0.5	-0.019111
21.858333	0.5	-0.021846
21.866667	0.5	-0.029853
21.875000	0.5	-0.038447
21.883333	0.5	-0.044111
21.891667	0.5	-0.045283
21.900000	0.5	-0.041768
21.908333	0.5	-0.036885
21.916667	0.5	-0.034541
21.925000	0.5	-0.037275
21.933333	0.5	-0.043525
21.941667	0.5	-0.051728
21.950000	0.5	-0.058174
21.958333	0.5	-0.063643
21.966667	0.5	-0.069893
21.975000	0.5	-0.076338
21.983333	0.5	-0.080049
21.991667	0.5	-0.080244
22.000000	0.5	-0.078486
22.008333	0.5	-0.077900
22.016667	0.5	-0.081025
22.025000	0.5	-0.085322
22.033333	0.5	-0.088057
22.041667	0.5	-0.088057
22.050000	0.5	-0.087080
22.058333	0.5	-0.087471
22.066667	0.5	-0.088838
22.075000	0.5	-0.088252
22.083333	0.5	-0.084541
22.091667	0.5	-0.080830
22.100000	0.5	-0.079268
22.108333	0.5	-0.080049
22.116667	0.5	-0.082783
22.125000	0.5	-0.084932
22.133333	0.5	-0.086103
22.141667	0.5	-0.086299
22.150000	0.5	-0.086103
22.158333	0.5	-0.085127
22.166667	0.5	-0.085322
22.175000	0.5	-0.087861
22.183333	0.5	-0.091963
22.191667	0.5	-0.095283
22.200000	0.5	-0.097627
22.208333	0.5	-0.099971
22.216667	0.5	-0.101924
22.225000	0.5	-0.103682
22.233333	0.5	-0.105439
22.241667	0.5	-0.106416
22.250000	0.5	-0.107393
22.258333	0.5	-0.107588
22.266667	0.5	-0.107393
22.275000	0.5	-0.106416
22.283333	0.5	-0.105635
22.291667	0.5	-0.106416
22.300000	0.5	-0.109150
22.308333	0.5	-0.113447
22.316667	0.5	-0.117744
22.325000	0.5	-0.122236
22.333333	0.5	-0.123213
22.341667	0.5	-0.120674
22.350000	0.5	-0.114228
22.358333	0.5	-0.103877
22.366667	0.5	-0.094697
22.375000	0.5	-0.087080
22.383333	0.5	-0.084541
22.391667	0.5	-0.088252
22.400000	0.5	-0.097822
22.408333	0.5	-0.110127
22.416667	0.5	-0.119111
22.425000	0.5	-0.121064
22.433333	0.5	-0.116182
22.441667	0.5	-0.107197
22.450000	0.5	-0.098799
22.458333	0.5	-0.090400
22.466667	0.5	-0.080439
22.475000	0.5	-0.067353
22.483333	0.5	-0.051338
22.491667	0.5	-0.035518
22.500000	0.5	-0.018721
22.508333	0.5	-0.003877
22.516667	0.5	0.011943
22.525000	0.5	0.029717
22.533333	0.5	0.049639
22.541667	0.5	0.074639
22.550000	0.5	0.103154
22.558333	0.5	0.134600
22.566667	0.5	0.164483
22.575000	0.5	0.192412
22.583333	0.5	0.216826
22.591667	0.5	0.237725
22.600000	0.5	0.251787
22.608333	0.5	0.260381
22.616667	0.5	0.266631
22.625000	0.5	0.271709
22.633333	0.5	0.275420
22.641667	0.5	0.274834
22.650000	0.5	0.267803
22.658333	0.5	0.254522
22.666667	0.5	0.238311
22.675000	0.5	0.218975
22.683333	0.5	0.197295
22.691667	0.5	0.171709
22.700000	0.5	0.142022
22.708333	0.5	0.110186
22.716667	0.5	0.077959
22.725000	0.5	0.048272
22.733333	0.5	0.022490
22.741667	0.5	-0.000752
22.750000	0.5	-0.019111
22.758333	0.5	-0.034736
22.766667	0.5	-0.043135
22.775000	0.5	-0.046650
22.783333	0.5	-0.048408
22.791667	0.5	-0.052900
22.800000	0.5	-0.062666
22.808333	0.5	-0.075557
22.816667	0.5	-0.088252
22.825000	0.5	-0.097822
22.833333	0.5	-0.105439
22.841667	0.5	-0.112471
22.850000	0.5	-0.117158
22.858333	0.5	-0.119502
22.866667	0.5	-0.119111
22.875000	0.5	-0.118525
22.883333	0.5	-0.119697
22.891667	0.5	-0.121064
22.900000	0.5	-0.120088
22.908333	0.5	-0.113447
22.916667	0.5	-0.104658
22.925000	0.5	-0.099971
22.933333	0.5	-0.101728
22.941667	0.5	-0.110127
22.950000	0.5	-0.121650
22.958333	0.5	-0.133564
22.966667	0.5	-0.141768
22.975000	0.5	-0.142549
22.983333	0.5	-0.135518
22.991667	0.5	-0.125947
23.000000	0.5	-0.120478
23.008333	0.5	-0.121064
23.016667	0.5	-0.123799
23.025000	0.5	-0.124580
23.033333	0.5	-0.123213
23.041667	0.5	-0.121846
23.050000	0.5	-0.120478
23.058333	0.5	-0.117158
23.066667	0.5	-0.111885
23.075000	0.5	-0.105635
23.083333	0.5	-0.102314
23.091667	0.5	-0.100361
23.100000	0.5	-0.100361
23.108333	0.5	-0.101924
23.116667	0.5	-0.108564
23.125000	0.5	-0.117744
23.133333	0.5	-0.125361
23.141667	0.5	-0.127900
23.150000	0.5	-0.125947
23.158333	0.5	-0.122041
23.166667	0.5	-0.120283
23.175000	0.5	-0.121455
23.183333	0.5	-0.123799
23.191667	0.5	-0.126728
23.200000	0.5	-0.129658
23.208333	0.5	-0.134346
23.216667	0.5	-0.139814
23.225000	0.5	-0.143916
23.233333	0.5	-0.142744
23.241667	0.5	-0.136103
23.250000	0.5	-0.125166
23.258333	0.5	-0.114619
23.266667	0.5	-0.106807
23.275000	0.5	-0.104658
23.283333	0.5	-0.106807
23.291667	0.5	-0.110908
23.300000	0.5	-0.113057
23.308333	0.5	-0.112861
23.316667	0.5	-0.111885
23.325000	0.5	-0.110518
23.333333	0.5	-0.112275
23.341667	0.5	-0.118525
23.350000	0.5	-0.128096
23.358333	0.5	-0.136689
23.366667	0.5	-0.139814
23.375000	0.5	-0.136689
23.383333	0.5	-0.130244
23.391667	0.5	-0.125752
23.400000	0.5	-0.124189
23.408333	0.5	-0.123799
23.416667	0.5	-0.120283
23.425000	0.5	-0.114619
23.433333	0.5	-0.109932
23.441667	0.5	-0.109932
23.450000	0.5	-0.116182
23.458333	0.5	-0.123603
23.466667	0.5	-0.128682
23.475000	0.5	-0.128877
23.483333	0.5	-0.123799
23.491667	0.5	-0.118330
23.500000	0.5	-0.116377
23.508333	0.5	-0.119307
23.516667	0.5	-0.123994
23.525000	0.5	-0.127900
23.533333	0.5	-0.130830
23.541667	0.5	-0.132002
23.550000	0.5	-0.131025
23.558333	0.5	-0.127705
23.566667	0.5	-0.123603
23.575000	0.5	-0.122432
23.583333	0.5	-0.125166
23.591667	0.5	-0.130049
23.600000	0.5	-0.133564
23.608333	0.5	-0.133760
23.616667	0.5	-0.131611
23.625000	0.5	-0.128877
23.633333	0.5	-0.126338
23.641667	0.5	-0.123408
23.650000	0.5	-0.122041
23.658333	0.5	-0.121260
23.666667	0.5	-0.121260
23.675000	0.5	-0.121064
23.683333	0.5	-0.120283
23.691667	0.5	-0.120088
23.700000	0.5	-0.120283
23.708333	0.5	-0.120283
23.716667	0.5	-0.120283
23.725000	0.5	-0.122627
23.733333	0.5	-0.127119
23.741667	0.5	-0.131025
23.750000	0.5	-0.128291
23.758333	0.5	-0.120088
23.766667	0.5	-0.109541
23.775000	0.5	-0.103877
23.783333	0.5	-0.102705
23.791667	0.5	-0.104072
23.800000	0.5	-0.106807
23.808333	0.5	-0.113252
23.816667	0.5	-0.120869
23.825000	0.5	-0.127900
23.833333	0.5	-0.131807
23.841667	0.5	-0.129463
23.850000	0.5	-0.122236
23.858333	0.5	-0.111103
23.866667	0.5	-0.099971
23.875000	0.5	-0.092744
23.883333	0.5	-0.089033
23.891667	0.5	-0.089814
23.900000	0.5	-0.094697
23.908333	0.5	-0.102119
23.916667	0.5	-0.110518
23.925000	0.5	-0.115596
23.933333	0.5	-0.115010
23.941667	0.5	-0.109150
23.950000	0.5	-0.102705
23.958333	0.5	-0.098799
23.966667	0.5	-0.096650
23.975000	0.5	-0.094893
23.983333	0.5	-0.094893
23.991667	0.5	-0.097432
24.000000	0.5	-0.103096
24.008333	0.5	-0.110518
24.016667	0.5	-0.116182
24.025000	0.5	-0.118916
24.033333	0.5	-0.120674
24.041667	0.5	-0.123799
24.050000	0.5	-0.126924
24.058333	0.5	-0.129072
24.066667	0.5	-0.128486
24.075000	0.5	-0.125557
24.083333	0.5	-0.120283
24.091667	0.5	-0.115205
24.100000	0.5	-0.111103
24.108333	0.5	-0.110518
24.116667	0.5	-0.112666
24.125000	0.5	-0.115791
24.133333	0.5	-0.117744
24.141667	0.5	-0.118525
24.150000	0.5	-0.119697
24.158333	0.5	-0.120869
24.166667	0.5	-0.120869
24.175000	0.5	-0.117158
24.183333	0.5	-0.110713
24.191667	0.5	-0.106221
24.200000	0.5	-0.105830
24.208333	0.5	-0.108760
24.216667	0.5	-0.111885
24.225000	0.5	-0.114033
24.233333	0.5	-0.115791
24.241667	0.5	-0.120088
24.250000	0.5	-0.125752
24.258333	0.5	-0.131221
24.266667	0.5	-0.133760
24.275000	0.5	-0.131611
24.283333	0.5	-0.126338
24.291667	0.5	-0.119893
24.300000	0.5	-0.114424
24.308333	0.5	-0.110713
24.316667	0.5	-0.108955
24.325000	0.5	-0.112666
24.333333	0.5	-0.116377
24.341667	0.5	-0.120088
24.350000	0.5	-0.118916
24.358333	0.5	-0.112275
24.366667	0.5	-0.103486
24.375000	0.5	-0.098213
24.383333	0.5	-0.098017
24.391667	0.5	-0.102119
24.400000	0.5	-0.109150
24.408333	0.5	-0.117939
24.416667	0.5	-0.125166
24.425000	0.5	-0.130635
24.433333	0.5	-0.131025
24.441667	0.5	-0.126143
24.450000	0.5	-0.117939
24.458333	0.5	-0.109736
24.466667	0.5	-0.105830
24.475000	0.5	-0.105635
24.483333	0.5	-0.105244
24.491667	0.5	-0.101728
