0.000000	0.067364
0.008333	0.067265
0.016667	0.068783
0.025000	0.074289
0.033333	0.082725
0.041667	0.093504
0.050000	0.103893
0.058333	0.109790
0.066667	0.109827
0.075000	0.106153
0.083333	0.103066
0.091667	0.103885
0.100000	0.106071
0.108333	0.105717
0.116667	0.100676
0.125000	0.093683
0.133333	0.088251
0.141667	0.086531
0.150000	0.087740
0.158333	0.089926
0.166667	0.090940
0.175000	0.090587
0.183333	0.088866
0.191667	0.088318
0.200000	0.089136
0.208333	0.089369
0.216667	0.089992
0.225000	0.089443
0.233333	0.087919
0.241667	0.085026
0.250000	0.082135
0.258333	0.081781
0.266667	0.085920
0.275000	0.092793
0.283333	0.097323
0.291667	0.097946
0.300000	0.096030
0.308333	0.096263
0.316667	0.098840
0.325000	0.101611
0.333333	0.103601
0.341667	0.102858
0.350000	0.101919
0.358333	0.100785
0.366667	0.101408
0.375000	0.104765
0.383333	0.109881
0.391667	0.115582
0.400000	0.117377
0.408333	0.113899
0.416667	0.106124
0.425000	0.095420
0.433333	0.084128
0.441667	0.075767
0.450000	0.073461
0.458333	0.078967
0.466667	0.087599
0.475000	0.094862
0.483333	0.097243
0.491667	0.095914
0.500000	0.093802
0.508333	0.093644
0.516667	0.094659
0.525000	0.097039
0.533333	0.100593
0.541667	0.105513
0.550000	0.109261
0.558333	0.110275
0.566667	0.107773
0.575000	0.104100
0.583333	0.100817
0.591667	0.099292
0.600000	0.098548
0.608333	0.097999
0.616667	0.099013
0.625000	0.100809
0.633333	0.102604
0.641667	0.104009
0.650000	0.103069
0.658333	0.100177
0.666667	0.095332
0.675000	0.089900
0.683333	0.084859
0.691667	0.082358
0.700000	0.087278
0.708333	0.109972
0.716667	0.173095
0.725000	0.303015
0.733333	0.520631
0.741667	0.836879
0.750000	1.251370
0.758333	1.743594
0.766667	2.256717
0.775000	2.696404
0.783333	2.965581
0.791667	3.011907
0.800000	2.852180
0.808333	2.556318
0.816667	2.206552
0.825000	1.929831
0.833333	1.913266
0.841667	2.290453
0.850000	2.972521
0.858333	3.615137
0.866667	3.901111
0.875000	3.749000
0.883333	3.366616
0.891667	3.040091
0.900000	2.863565
0.908333	2.779033
0.916667	2.675164
0.925000	2.516608
0.933333	2.318403
0.941667	2.128205
0.950000	1.991915
0.958333	1.935898
0.966667	1.966795
0.975000	2.088512
0.983333	2.567845
0.991667	4.929016
1.000000	10.073195
1.008333	17.341395
1.016667	22.998074
1.025000	23.726822
1.033333	19.147758
1.041667	12.078264
1.050000	6.495684
1.058333	3.574237
1.066667	2.748298
1.075000	2.556929
1.083333	2.639583
1.091667	2.973800
1.100000	3.444151
1.108333	3.841453
1.116667	3.978209
1.125000	3.791528
1.133333	3.367933
1.141667	2.874806
1.150000	2.464882
1.158333	2.209841
1.166667	2.101090
1.175000	2.085112
1.183333	2.106244
